emails,category
"'Dear All,  This is to notify that there will not be club meeting tomorrow due to the scheduled DWIT Campus tour of USA ambassador.  During his visit, [2:00 pm - 3:00 pm] please make sure that all the students are in class. Two faculty members will be taking the classes for batch 2018. However, students of batch 2015, 16 and 17 will be in the class working on their project.  Please maintain discipline yourself and no noise. Respective CR will take care of his or her class.  Looking forward for your kind co-operation.  Thanks,  Bijaya. '",3
"'Dear All,  Gentle reminder, please be in the class between 2:00 pm - 3:00 pm. The 10 minutes break for today is canceled.  Batch 2018,  Alok sir [Section B] Craig [Section A] will take special class from 2:00 pm - 3:00 pm. for today.  Thanks,  Bijaya.  On Tue, Mar 3, 2015 at 4:03 PM, Bijaya Shrestha < bijaya.shrestha@deerwalk.edu.np> wrote:  > Dear All, > > This is to notify that there will not be club meeting tomorrow due to the > scheduled DWIT Campus tour of USA ambassador. > > During his visit, [2:00 pm - 3:00 pm] please make sure that all the > students are in class. Two faculty members will be taking the classes for > batch 2018. However, students of batch 2015, 16 and 17 will be in the class > working on their project. > > Please maintain discipline yourself and no noise. Respective CR will take > care of his or her class. > > Looking forward for your kind co-operation. > > Thanks, > > Bijaya. > > '",3
"'Dear All,  This is to notify that, US Ambassador is unable to visit us today as Turkish Airlines crash - landed at Tribhuvan International Airport. Because of what all the flights landing at TIA is canceled and he is not able to return back to Kathmandu from Pokhara.  Here is the news:- http://www.ekantipur.com/2015/03/04/top-story/turkish-airlines-airbus-averts-disaster-at-tia/402400.html  Club Presidents,  Please conduct your club meetings as usual.  Thanks,  Bijaya  PS:- There will be the regular classes according to the routine. '",3
"'Dear All,  Students are requested to collect their examination Admit card from accounts sections. You will not be allowed to sit for the exam if you do not have the admit card. Those who have not received their admit card, please collect it before your examination.  Thanks. Amrit Silwal '",3
"""Hi All,  Thanks to members of Freshman Year, 1st Semester - we present you with the ' TOP 20 Countries from where Nepalese Students Complete their graduation in MBBS. '  https://www.facebook.com/EverestList?ref=hl  We hope you liked the last listing where we put up the names of TOP 10 Hospitals of Nepal in terms of BED COUNT. We are pretty confident that the published information took many of you by surprise. We hope that this new in list ( with much improved look and feel ) will continue to do so.  Thank you to everyone, esp team leads Akankshya Upadhaya and Biplav Shrestha, from Freshman year who were involved in the project.  Thanks. Deerwalk Institute of Technology. """,3
"'Dear All,  Please submit your Board examination form by March,13, 2015. Make sure your all financial dues is clear before form submission.  Thanks, Amrit Silwal '",3
"'Dear All,  This is to notify that, the exam shifts of Mid Term and Final Term will be changed for tomorrow, 13th March, 2015. The schedule will be as:-   10:30 am - 12:00 pm - Mid Term of Batch 2015, 16 and 17   1:00 pm - 4:00 pm - Final Term of Batch 2018   Thanks,  Bijaya. '",3
"'Dear All,  This is to inform you all that the drinking water jar that is on 3rd floor have been shifted to the Varanda ( back side of Class 2016 B ).  Regards, Shivangi Sharma '",3
"'Hi all,  This is to inform everyone that as summer is coming by, there will be lot of monkeys roaming around the Deerwalk Complex. So, I request everyone to close the doors and windows properly after using it. Specially, where there is no window grill, the monkeys can easily access to the building. So, be careful.  Regards, Shivangi Sharma '",3
"""Dear All,    Discipline is an ornament of human,  this we have been hearing from the day we started to understand the things, either at your home or schools where you passed from. This is what makes us different from animal. Deerwalk Institute of Technology is doing its best to be the disciplined school of the Nation, not the strict school.   School discipline is the system of rules, punishments, and behavioral strategies appropriate to regulate the students and maintain the order in schools. Its aim is to control the students' actions and behavior. An obedient student is in compliance with the school rules and codes of conduct. These rules may, for example, define the expected standards of clothing, time keeping, social conduct, and work ethic.   The term discipline is also applied to the punishment that is the consequence of breaking the rules. The aim of discipline is to set limits restricting certain behaviors or attitudes that are seen as harmful or going against school policies, educational norms, school traditions, etc.   The goal of the DWIT College system is to provide a learning experience that allows all students to develop skills, competencies, and attitudes that are fundamental to a students achievement. In order to advance that goal, it is the responsibility of each student to study and maintain discipline. Refusal to comply with rules and regulations of the school shall constitute sufficient cause for discipline, suspension, or even expulsion. Any student may be subject to disciplinary action, if his/her actions on school are disruptive or are in violation of school rules and regulations.   Students charged with misconduct may be subject to the following sanctions    Warning: A written statement to the student that he/she is violating the student code of Conduct. This action may be taken by any faculty or staff.   Removal from Classes/Facility: Exclusion of a student by staff or faculty from a class and/or facility for the day of the offense and/or the next class, meeting or day.   Suspension: Action by the faculty or staff to exclude the student from all school either for one day or longer.   Expulsion: Action by school to terminate student.    Faculties Power    Faculties have statutory authority to discipline pupils whose behavior is unacceptable, who break the school rules or who fail to follow a reasonable instruction. They have special power to suspend the student who tries to disturb the class and spoil the learning environment.   At the end, please get to know that DWIT College is disciplined school but not the strict school.   Kindly maintain the discipline and prove yourself as the best citizen. """,3
"'Dear All,  Can any one help?  Thanks,  Bijaya.   ---------- Forwarded message ---------- From: Surendra Adhikari <sadhikari@deerwalk.edu.np> Date: Fri, Mar 13, 2015 at 5:25 PM Subject: Fwd: Urgent Need for A-ve Blood To: socialserviceclub@deerwalk.edu.np Cc: ""_dwitadmin@deerwalk.edu.np"" <_dwitadmin@deerwalk.edu.np>   Hi  Can we help?  Thanks Surendra ---------- Forwarded message ---------- From: Bipul Shrestha <bishrestha@deerwalk.com> Date: Fri, Mar 13, 2015 at 4:32 PM Subject: Urgent Need for A-ve Blood To: Nepal Contacts <_nepal@deerwalk.com> Cc: sajjan dahal <sajjan.dahal@gmail.com>   Hello all,  A friend is in need of A-ve blood urgently. If anyone matches this blood group and is ready to help, Please contact  Shikhka pokharel @9802112402 Bansbari neuro hospital  Any help would be highly appreciated.  Thanks,   Bipul Shrestha , Data Architect  \xe2\x94\x82  Deerwalk Services Pvt. Ltd.  \xe2\x94\x82  Tamreshwore Mahadevsthan, Sifal, Kathmandu  \xe2\x94\x82  bishrestha@deerwalk.com  \xe2\x94\x82   +977-1-4485429  \xe2\x94\x82 +977-9841328718  \xe2\x94\x82 Skype: bipul.shrestha.boudha  \xe2\x94\x82  www.deerwalk.com  DISCLAIMER: This email message is for the sole use of the intended recipient(s) and may contain confidential and privileged information. Any unauthorized use or disclosure is prohibited. If you are not the intended recipient, please contact the sender by reply email and destroy all copies of the original message. IRS CIRCULAR 230 DISCLOSURE: Any U.S. tax advice contained in this communication (including any attachments) is not intended or written to be used, and cannot be used, for the purpose of (i) avoiding penalties under the Internal Revenue Code or (ii) promoting, marketing or recommending to another party any transaction or matter addressed herein.(FR08-i203d)     --    Surendra Nath Adhikari, Campus Chief  \xe2\x94\x82Deerwalk Institute of Technology \xe2\x94\x82Tamreshwore Mahadevsthan, Sifal, Kathmandu <%E2%94%82akayastha@deerwalk.com%E2%94%82+977.9841228272> sadhikari@deerwalk.edu.np <%E2%94%82akayastha@deerwalk.com%E2%94%82+977.9841228272>\xe2\x94\x82977-01-4485425 |  977-9841-281550 <http://977-98010-55599/>  | http://www.dwit.edu.np <http://www.deerwalk.com/>      --  All The Best Bijaya Kumar Shrestha Academic Program Coordinator Deerwalk Institute of Technology Jayabageshwori,Sifal, Kathmandu, Nepal Contact Number: 977-1-4485424 '",3
